-1,-1,-0,-1,-1,1,49.371
-1,-1,-0,-1,1,1,97.856
-1,-1,-0,1,-1,-1,82.144
-1,-1,-0,1,1,-1,130.63
1,1,-0,-1,-1,1,130.63
1,1,-0,-1,1,1,82.144
1,1,-0,1,-1,-1,97.856
1,1,-0,1,1,-1,49.371
