4,5,5,0.06452,15.499
5,0,0,0.12726,7.8581
5,0,1,0.12372,8.0828
5,0,2,0.11465,8.7223
5,0,3,0.10315,9.6947
5,0,4,0.091646,10.912
5,0,5,0.081298,12.3
5,1,0,0.11428,8.7504
5,1,1,0.1117,8.9527
5,1,2,0.10489,9.534
5,1,3,0.095867,10.431
5,1,4,0.086425,11.571
5,1,5,0.077587,12.889
5,2,0,0.10189,9.8148
5,2,1,0.10004,9.9956
5,2,2,0.095063,10.519
5,2,3,0.088193,11.339
5,2,4,0.080676,12.395
5,2,5,0.073347,13.634
5,3,0,0.090898,11.001
5,3,1,0.089582,11.163
5,3,2,0.085953,11.634
5,3,3,0.080775,12.38
5,3,4,0.074881,13.354
5,3,5,0.068912,14.511
5,4,0,0.081468,12.275
5,4,1,0.080517,12.42
5,4,2,0.077851,12.845
5,4,3,0.073941,13.524
5,4,4,0.069341,14.422
5,4,5,0.06452,15.499
5,5,0,0.073472,13.611
5,5,1,0.072772,13.742
5,5,2,0.070786,14.127
5,5,3,0.067808,14.747
5,5,4,0.064208,15.574
5,5,5,0.060324,16.577
