5,0,4,0.048993,20.411
5,0,5,0.046208,21.641
5,1,0,0.056748,17.622
5,1,1,0.055532,18.008
5,1,2,0.053642,18.642
5,1,3,0.051281,19.501
5,1,4,0.04865,20.555
5,1,5,0.04592,21.777
5,2,0,0.055199,18.116
5,2,1,0.054077,18.492
5,2,2,0.052328,19.11
5,2,3,0.050129,19.949
5,2,4,0.047663,20.981
5,2,5,0.045087,22.179
5,3,0,0.052877,18.912
5,3,1,0.051889,19.272
5,3,2,0.050337,19.866
5,3,3,0.048371,20.674
5,3,4,0.046144,21.671
5,3,5,0.043795,22.834
5,4,0,0.050069,19.972
5,4,1,0.049228,20.314
5,4,2,0.047897,20.878
5,4,3,0.046193,21.648
5,4,4,0.044243,22.603
5,4,5,0.042159,23.719
5,5,0,0.04704,21.258
5,5,1,0.046341,21.579
5,5,2,0.045225,22.111
5,5,3,0.043783,22.84
5,5,4,0.042111,23.747
5,5,5,0.040303,24.812
