5,0,5,0.042398,23.586
5,1,0,0.058796,17.008
5,1,1,0.057697,17.332
5,1,2,0.054736,18.27
5,1,3,0.050675,19.733
5,1,4,0.04626,21.617
5,1,5,0.04198,23.821
5,2,0,0.055671,17.963
5,2,1,0.054736,18.27
5,2,2,0.052188,19.161
5,2,3,0.048634,20.562
5,2,4,0.044692,22.376
5,2,5,0.040798,24.511
5,3,0,0.051415,19.449
5,3,1,0.050675,19.733
5,3,2,0.048634,20.562
5,3,3,0.045719,21.873
5,3,4,0.042398,23.586
5,3,5,0.039031,25.621
5,4,0,0.046821,21.358
5,4,1,0.04626,21.617
5,4,2,0.044692,22.376
5,4,3,0.042398,23.586
5,4,4,0.039709,25.183
5,4,5,0.036903,27.098
5,5,0,0.042398,23.586
5,5,1,0.04198,23.821
5,5,2,0.040798,24.511
5,5,3,0.039031,25.621
5,5,4,0.036903,27.098
5,5,5,0.034618,28.887
