4,5,2,0.16812,5.948
4,5,3,0.1595,6.2698
4,5,4,0.14938,6.6943
4,5,5,0.13882,7.2034
5,0,0,0.22556,4.4334
5,0,1,0.22118,4.5212
5,0,2,0.20943,4.7749
5,0,3,0.19342,5.1702
5,0,4,0.17613,5.6775
5,0,5,0.1595,6.2698
5,1,0,0.22118,4.5212
5,1,1,0.21705,4.6073
5,1,2,0.20591,4.8566
5,1,3,0.19063,5.2457
5,1,4,0.17402,5.7464
5,1,5,0.15792,6.3322
5,2,0,0.20943,4.7749
5,2,1,0.20591,4.8566
5,2,2,0.19632,5.0936
5,2,3,0.18295,5.4659
5,2,4,0.16812,5.948
5,2,5,0.15347,6.5158
5,3,0,0.19342,5.1702
5,3,1,0.19063,5.2457
5,3,2,0.18295,5.4659
5,3,3,0.17199,5.8144
5,3,4,0.1595,6.2698
5,3,5,0.14683,6.8107
5,4,0,0.17613,5.6775
5,4,1,0.17402,5.7464
5,4,2,0.16812,5.948
5,4,3,0.1595,6.2698
5,4,4,0.14938,6.6943
5,4,5,0.13882,7.2034
5,5,0,0.1595,6.2698
5,5,1,0.15792,6.3322
5,5,2,0.15347,6.5158
5,5,3,0.14683,6.8107
5,5,4,0.13882,7.2034
5,5,5,0.13023,7.6789
